"","NestID","ActiveDate","ActiveTime","ActiveDateTime","FailDate","FailTime","FailDateTime","CollectDate","CollectTime","CollectDateTime","ElapsedTime","ElapsedDays","StudySite","Pasture","UTMzone","Easting_DNA","Northing_DNA","Comments","DNA_Type","DistFromNest","Barcode","Corvid_Allele1","Corvid_Allele1_Height","Corvid_Allele2","Corvid_Allele2_Height","SID_Allele1","SID_Allele1_Height","SID_Allele2","SID_Allele2_Height","SID_Allele3","SID_Allele3_Height","Detect_Total","Detect","NestFate","Precip","tmean","tmax","tmin"
"401","FX0587N1_21","4/26/21","10:51","4/26/21 10:51","4/28/21",11:23:00,NA,"4/28/21",11:23:00,"4/28/21",2.02,2,"JISA","N & S Cottonwood",12,297831,4669712,NA,"Swab",1,"JZZYR","Raven",11038,"Raven",231,NA,NA,NA,NA,NA,NA,2,1,"Failed",3.94,1.89,5.83,-1.81
"402","FX0587N1_21","4/26/21","10:51","4/26/21 10:51","4/28/21",11:23:00,NA,"4/28/21",11:23:00,"4/28/21",2.02,2,"JISA","N & S Cottonwood",12,297831,4669712,NA,"Swab",1,"JZZYX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.94,1.89,5.83,-1.81
"403","FX0587N1_21","4/26/21","10:51","4/26/21 10:51","4/28/21",11:23:00,NA,"4/28/21",11:23:00,"4/28/21",2.02,2,"JISA","N & S Cottonwood",12,297830,4669711,NA,"Swab",2,"JZZYZ","Raven",10176,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",3.94,1.89,5.83,-1.81
"404","FX0593N1_21","4/26/21","10:23","4/26/21 10:23","4/27/21",08:55:00,NA,"4/27/21",08:55:00,"4/27/21",0.94,1,"JISA","Lower Red Rock Flat",12,300865,4675254,NA,"Swab",4,"2WZXK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",4.57,5.72,9.06,2.56
"405","FX0593N1_21","4/26/21","10:23","4/26/21 10:23","4/27/21",08:55:00,NA,"4/27/21",08:55:00,"4/27/21",0.94,1,"JISA","Lower Red Rock Flat",12,300865,4675254,NA,"Swab",4,"2WZXM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",4.57,5.72,9.06,2.56
"406","FX0593N1_21","4/26/21","10:23","4/26/21 10:23","4/27/21",08:55:00,NA,"4/27/21",08:55:00,"4/27/21",0.94,1,"JISA","Lower Red Rock Flat",12,300868,4675256,NA,"Swab",2,"2WZXV","Magpie",11085,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",4.57,5.72,9.06,2.56
"407","FX0593N1_21","4/26/21","10:23","4/26/21 10:23","4/27/21",08:55:00,NA,"4/27/21",08:55:00,"4/27/21",0.94,1,"JISA","Lower Red Rock Flat",12,300869,4675256,NA,"Swab",6,"2YZYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",4.57,5.72,9.06,2.56
"408","FX0593N1_21","4/26/21","10:23","4/26/21 10:23","4/27/21",08:55:00,NA,"4/27/21",08:55:00,"4/27/21",0.94,1,"JISA","Lower Red Rock Flat",12,300869,4675256,NA,"Swab",6,"JZZWY","Magpie",11407,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",4.57,5.72,9.06,2.56
"409","FX0593N1_21","4/26/21","10:23","4/26/21 10:23","4/27/21",08:55:00,NA,"4/27/21",08:55:00,"4/27/21",0.94,1,"JISA","Lower Red Rock Flat",12,300868,4675256,NA,"Swab",2,"JZZXE","Magpie",11329,"Magpie",11070,NA,NA,NA,NA,NA,NA,2,1,"Failed",4.57,5.72,9.06,2.56
"410","FX0593N1_21","4/26/21","10:23","4/26/21 10:23","4/27/21",08:55:00,NA,"4/27/21",08:55:00,"4/27/21",0.94,1,"JISA","Lower Red Rock Flat",12,300865,4675254,NA,"Swab",4,"JZZYB","Magpie",10799,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",4.57,5.72,9.06,2.56
"411","FX0593N1_21","4/26/21","10:23","4/26/21 10:23","4/27/21",08:55:00,NA,"4/27/21",08:55:00,"4/27/21",0.94,1,"JISA","Lower Red Rock Flat",12,300865,4675254,NA,"Swab",4,"JZZYM","Magpie",10967,"Magpie",11198,NA,NA,NA,NA,NA,NA,2,1,"Failed",4.57,5.72,9.06,2.56
"412","FX0593N1_21","4/26/21","10:23","4/26/21 10:23","4/27/21",08:55:00,NA,"4/27/21",08:55:00,"4/27/21",0.94,1,"JISA","Lower Red Rock Flat",12,300868,4675256,NA,"Swab",2,"JZZYS","Magpie",11106,"Magpie",10537,NA,NA,NA,NA,NA,NA,2,1,"Failed",4.57,5.72,9.06,2.56
"413","FX0605N1_20","5/15/20","10:41","5/15/20 10:41","5/18/20",12:15:00,NA,"5/18/20",13:15:00,"5/18/20",3.11,3,"BRBE","Whiskey Slough",11,682599,4674308,NA,"EggShells",6,"2SZZY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.59,8.11,15.74,0.44
"414","FX0605N1_20","5/15/20","10:41","5/15/20 10:41","5/18/20",12:15:00,NA,"5/18/20",13:01:00,"5/18/20",3.1,3,"BRBE","Whiskey Slough",11,682592,4674309,NA,"EggShells",1,"2TZV6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.59,8.11,15.74,0.44
"415","FX0605N1_20","5/15/20","10:41","5/15/20 10:41","5/18/20",12:15:00,NA,"5/18/20",13:10:00,"5/18/20",3.1,3,"BRBE","Whiskey Slough",11,682592,4674309,NA,"EggShells",1,"2TZV7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.59,8.11,15.74,0.44
"416","FX0605N1_20","5/15/20","10:41","5/15/20 10:41","5/18/20",12:15:00,NA,"5/18/20",13:05:00,"5/18/20",3.1,3,"BRBE","Whiskey Slough",11,682592,4674309,NA,"Swab",1,"2YZZ5",NA,NA,NA,NA,"Coyote",564,NA,NA,NA,NA,1,1,"Failed",0.59,8.11,15.74,0.44
"417","FX0605N1_20","5/15/20","10:41","5/15/20 10:41","5/18/20",12:15:00,NA,"5/18/20",13:06:00,"5/18/20",3.1,3,"BRBE","Whiskey Slough",11,682592,4674307,NA,"Swab",0,"2YZZE","Raven",10854,"Raven",10661,"Coyote",711,NA,NA,NA,NA,3,1,"Failed",0.59,8.11,15.74,0.44
"418","FX0608N1_21","6/11/21","12:00","6/11/21 12:00","6/15/21",00:00:00,NA,"6/14/21",09:51:00,"6/14/21",2.91,3,"PAVA","Unk - Lower Goldburg",12,281508,4926345,"PTT","Swab",6,"2WZVW",NA,NA,NA,NA,"Coyote",1315,NA,NA,NA,NA,1,1,"Failed",1.37,13.27,19.7,6.3
"419","FX0608N1_21","6/11/21","12:00","6/11/21 12:00","6/15/21",00:00:00,NA,"6/14/21",10:07:00,"6/14/21",2.92,3,"PAVA","Unk - Lower Goldburg",12,281508,4926345,"PTT","Swab",10,"2WZW8",NA,NA,NA,NA,"Coyote",593,"Coyote",929,NA,NA,2,1,"Failed",1.37,13.27,19.7,6.3
"420","FX0608N1_21","6/11/21","12:00","6/11/21 12:00","6/15/21",00:00:00,NA,"6/14/21",09:58:00,"6/14/21",2.92,3,"PAVA","Unk - Lower Goldburg",12,281508,4926345,"PTT","EggShells",6,"2WZWV","Raven",11088,"Raven",10834,NA,NA,NA,NA,NA,NA,2,1,"Failed",1.37,13.27,19.7,6.3
"421","FX0608N1_21","6/11/21","12:00","6/11/21 12:00","6/15/21",00:00:00,NA,"6/14/21",10:12:00,"6/14/21",2.93,3,"PAVA","Unk - Lower Goldburg",12,281508,4926345,"PTT","EggShells",13,"IZZWR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.37,13.27,19.7,6.3
"422","FX0609N1_21","5/6/21","10:02","5/6/21 10:02","5/11/21",12:20:00,NA,"5/11/21",12:28:00,"5/11/21",5.1,5,"BRBE","Meadow/Private",11,683429,4666227,NA,"Swab",1,"2WZYF",NA,NA,NA,NA,"Coyote",1159,"Coyote",1692,NA,NA,2,1,"Failed",0,8.26,16.7,-0.14
"423","FX0609N1_21","5/6/21","10:02","5/6/21 10:02","5/11/21",12:20:00,NA,"5/11/21",12:23:00,"5/11/21",5.1,5,"BRBE","Meadow/Private",11,683429,4666227,NA,"EggShells",1,"IYZYB",NA,NA,NA,NA,"Coyote",558,"Coyote",414,NA,NA,2,1,"Failed",0,8.26,16.7,-0.14
"424","FX0609N1_21","5/6/21","10:02","5/6/21 10:02","5/11/21",12:20:00,NA,"5/11/21",12:20:00,"5/11/21",5.1,5,"BRBE","Meadow/Private",11,683429,4666227,NA,"EggShells",1,"IYZYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.26,16.7,-0.14
"425","FX0609N1_21","5/6/21","10:02","5/6/21 10:02","5/11/21",12:20:00,NA,"5/11/21",12:25:00,"5/11/21",5.1,5,"BRBE","Meadow/Private",11,683429,4666227,NA,"EggShells",1,"IZZXV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.26,16.7,-0.14
"426","FX0619N1_21","5/7/21","9:45","5/7/21 9:45","5/10/21",12:55:00,NA,"5/10/21",13:40:00,"5/10/21",3.16,3,"BRBE","Indian Cave North",11,685890,4667847,NA,"Swab",0,"2VZYO",NA,NA,NA,NA,"Coyote",1549,"Coyote",1702,NA,NA,2,1,"Failed",0,9.76,18.72,0.98
"427","FX0619N1_21","5/7/21","9:45","5/7/21 9:45","5/10/21",12:55:00,NA,"5/10/21",13:42:00,"5/10/21",3.16,3,"BRBE","Indian Cave North",11,685890,4667847,NA,"Swab",0,"2WZYX",NA,NA,NA,NA,"Coyote",2924,"Coyote",5123,NA,NA,2,1,"Failed",0,9.76,18.72,0.98
"428","FX0619N1_21","5/7/21","9:45","5/7/21 9:45","5/10/21",12:55:00,NA,"5/10/21",13:38:00,"5/10/21",3.16,3,"BRBE","Indian Cave North",11,685890,4667847,NA,"EggShells",1,"IYZYF",NA,NA,NA,NA,"Coyote",3144,"Coyote",3034,NA,NA,2,1,"Failed",0,9.76,18.72,0.98
"429","FX0619N1_21","5/7/21","9:45","5/7/21 9:45","5/10/21",12:55:00,NA,"5/10/21",13:34:00,"5/10/21",3.16,3,"BRBE","Indian Cave North",11,685890,4667847,NA,"EggShells",1,"IYZYQ",NA,NA,NA,NA,"Coyote",1823,"Coyote",3409,NA,NA,2,1,"Failed",0,9.76,18.72,0.98
"430","FX0623N1_20","4/22/20","8:32","4/22/20 8:32","4/24/20",08:23:00,NA,"4/24/20",13:30:00,"4/24/20",2.21,2,"BRBE","W/N Cow Tank",11,687038,4663199,NA,"Swab",1,"2OZYB",NA,NA,NA,NA,"Coyote",816,NA,NA,NA,NA,1,1,"Failed",2.29,10.33,17.72,2.89
"431","FX0623N1_20","4/22/20","8:32","4/22/20 8:32","4/24/20",08:23:00,NA,"4/24/20",13:30:00,"4/24/20",2.21,2,"BRBE","W/N Cow Tank",11,687037,4663197,NA,"Swab",1,"2OZYE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",2.29,10.33,17.72,2.89
"432","FX0623N1_20","4/22/20","8:32","4/22/20 8:32","4/24/20",08:23:00,NA,"4/24/20",13:30:00,"4/24/20",2.21,2,"BRBE","W/N Cow Tank",11,687037,4663199,NA,"Swab",1,"2OZYF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",2.29,10.33,17.72,2.89
"433","FX0623N1_20","4/22/20","8:32","4/22/20 8:32","4/24/20",08:23:00,NA,"4/24/20",13:30:00,"4/24/20",2.21,2,"BRBE","W/N Cow Tank",11,687037,4663198,NA,"Swab",1,"2OZYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",2.29,10.33,17.72,2.89
"434","FX0623N1_20","4/22/20","8:32","4/22/20 8:32","4/24/20",08:23:00,NA,"4/24/20",13:30:00,"4/24/20",2.21,2,"BRBE","W/N Cow Tank",11,687037,4663198,NA,"Swab",1,"2OZYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",2.29,10.33,17.72,2.89
"435","FX0623N1_20","4/22/20","8:32","4/22/20 8:32","4/24/20",08:23:00,NA,"4/24/20",13:30:00,"4/24/20",2.21,2,"BRBE","W/N Cow Tank",11,687037,4663198,NA,"Swab",1,"2OZZ5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",2.29,10.33,17.72,2.89
"436","FX0623N1_20","4/22/20","8:32","4/22/20 8:32","4/24/20",08:23:00,NA,"4/24/20",13:30:00,"4/24/20",2.21,2,"BRBE","W/N Cow Tank",11,687036,4663197,NA,"Swab",1,"2OZZA",NA,NA,NA,NA,"Coyote",598,NA,NA,NA,NA,1,1,"Failed",2.29,10.33,17.72,2.89
"437","FX0623N1_20","4/22/20","8:32","4/22/20 8:32","4/24/20",08:23:00,NA,"4/24/20",13:30:00,"4/24/20",2.21,2,"BRBE","W/N Cow Tank",11,687037,4663198,NA,"Swab",1,"2OZZK",NA,NA,NA,NA,"Coyote",437,"Coyote",991,NA,NA,2,1,"Failed",2.29,10.33,17.72,2.89
"438","FX0623N1_20","4/22/20","8:32","4/22/20 8:32","4/24/20",08:23:00,NA,"4/24/20",13:30:00,"4/24/20",2.21,2,"BRBE","W/N Cow Tank",11,687036,4663197,NA,"Swab",2,"2OZZO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",2.29,10.33,17.72,2.89
"439","FX0623N2_20","5/15/20","#N/A","#VALUE!","5/18/20",14:00:00,NA,"5/18/20",14:50:00,"5/18/20",3,3,"BRBE","W/N Cow Tank",11,687379,4663083,NA,"Swab",1,"2YZYP",NA,NA,NA,NA,"Coyote",2211,NA,NA,NA,NA,1,1,"Failed",0.68,8.35,16.24,0.46
"440","FX0623N2_20","5/15/20","#N/A","#VALUE!","5/18/20",14:00:00,NA,"5/18/20",14:57:00,"5/18/20",3,3,"BRBE","W/N Cow Tank",11,687379,4663085,NA,"Swab",1,"2YZYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.68,8.35,16.24,0.46
"441","FX0623N2_20","5/15/20","#N/A","#VALUE!","5/18/20",14:00:00,NA,"5/18/20",14:55:00,"5/18/20",3,3,"BRBE","W/N Cow Tank",11,687374,4663084,NA,"Swab",3,"2YZZ2",NA,NA,NA,NA,"Coyote",429,NA,NA,NA,NA,1,1,"Failed",0.68,8.35,16.24,0.46
"442","FX0623N2_20","5/15/20","#N/A","#VALUE!","5/18/20",14:00:00,NA,"5/18/20",14:43:00,"5/18/20",3,3,"BRBE","W/N Cow Tank",11,687379,4663081,NA,"Swab",4,"2YZZ6","Raven",11329,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",0.68,8.35,16.24,0.46
"443","FX0623N2_20","5/15/20","#N/A","#VALUE!","5/18/20",14:00:00,NA,"5/18/20",14:52:00,"5/18/20",3,3,"BRBE","W/N Cow Tank",11,687378,4663082,NA,"Swab",1,"2YZZ7",NA,NA,NA,NA,"Coyote",919,NA,NA,NA,NA,1,1,"Failed",0.68,8.35,16.24,0.46
"444","FX0633N1_20","4/20/20","12:03","4/20/20 12:03","4/23/20",14:10:00,NA,"4/23/20",15:42:00,"4/23/20",3.15,3,"JISA","Halogeton Meadows South",12,302137,4668929,NA,"Swab",5,"2SZWO","Raven",11439,"Raven",12041,NA,NA,NA,NA,NA,NA,2,1,"Failed",0,8.24,17.13,-0.69
"445","FX0633N1_20","4/20/20","12:03","4/20/20 12:03","4/23/20",14:10:00,NA,"4/23/20",15:38:00,"4/23/20",3.15,3,"JISA","Halogeton Meadows South",12,302137,4668929,NA,"EggShells",0,"2SZYB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.24,17.13,-0.69
"446","FX0644N1_21","5/3/21","11:40","5/3/21 11:40","5/4/21",15:40:00,NA,"5/4/21",15:40:00,"5/4/21",1.17,1,"SHCR","East Blackleg (South)",11,597505,4655745,NA,"Swab",5,"JZZWF","Raven",11221,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",0,-3.9,4.3,12.7
"447","FX0644N1_21","5/3/21","11:40","5/3/21 11:40","5/4/21",15:40:00,NA,"5/4/21",15:40:00,"5/4/21",1.17,1,"SHCR","East Blackleg (South)",11,597505,4655745,NA,"Swab",2,"JZZWG","Raven",10831,"Raven",11422,NA,NA,NA,NA,NA,NA,2,1,"Failed",0,-3.9,4.3,12.7
"448","FX0647N1_21","4/28/21","16:00","4/28/21 16:00","5/3/21",12:45:00,NA,"5/6/21",14:00:00,"5/6/21",7.92,8,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601266,4661013,NA,"Swab",0,"JZZVJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.03,9.27,19.32,-0.6
"449","FX0647N1_21","4/28/21","16:00","4/28/21 16:00","5/3/21",12:45:00,NA,"5/6/21",14:00:00,"5/6/21",7.92,8,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601266,4661013,NA,"Swab",1,"JZZVK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.03,9.27,19.32,-0.6
"450","FX0647N1_21","4/28/21","16:00","4/28/21 16:00","5/3/21",12:45:00,NA,"5/6/21",14:00:00,"5/6/21",7.92,8,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601266,4661013,NA,"Swab",1,"JZZVL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.03,9.27,19.32,-0.6
"451","FX0647N1_21","4/28/21","16:00","4/28/21 16:00","5/3/21",12:45:00,NA,"5/6/21",14:00:00,"5/6/21",7.92,8,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601266,4661013,NA,"Swab",1,"JZZVM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.03,9.27,19.32,-0.6
"452","FX0647N1_21","4/28/21","16:00","4/28/21 16:00","5/3/21",12:45:00,NA,"5/6/21",14:00:00,"5/6/21",7.92,8,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601266,4661013,NA,"Swab",1,"JZZVT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.03,9.27,19.32,-0.6
"453","FX0647N1_21","4/28/21","16:00","4/28/21 16:00","5/3/21",12:45:00,NA,"5/6/21",14:00:00,"5/6/21",7.92,8,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601266,4661013,NA,"Swab",1,"JZZVU",NA,NA,NA,NA,"Coyote",3372,"Coyote",2004,NA,NA,2,1,"Failed",0.03,9.27,19.32,-0.6
"454","FX0647N1_21","4/28/21","16:00","4/28/21 16:00","5/3/21",12:45:00,NA,"5/6/21",14:00:00,"5/6/21",7.92,8,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601266,4661013,NA,"Swab",1,"JZZVW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.03,9.27,19.32,-0.6
"455","FX0676N1_20","5/13/20","22:00","5/13/20 22:00","5/18/20",16:30:00,NA,"5/18/20",16:30:00,"5/18/20",4.77,5,"PAVA","River East",12,288690,4915868,NA,"EggShells",0,"2SZXG","Raven",10693,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",0,8.22,15.39,1
"456","FX0676N1_20","5/13/20","22:00","5/13/20 22:00","5/18/20",16:30:00,NA,"5/18/20",16:30:00,"5/18/20",4.77,5,"PAVA","River East",12,288690,4915868,NA,"EggShells",0,"2SZXI","Raven",10489,NA,NA,NA,NA,"Coyote",784,NA,NA,2,1,"Failed",0,8.22,15.39,1
"457","FX0676N1_20","5/13/20","22:00","5/13/20 22:00","5/18/20",16:30:00,NA,"5/18/20",16:30:00,"5/18/20",4.77,5,"PAVA","River East",12,288690,4915868,NA,"EggShells",0,"2SZXK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.22,15.39,1
"458","FX0676N1_20","5/13/20","22:00","5/13/20 22:00","5/18/20",16:30:00,NA,"5/18/20",16:30:00,"5/18/20",4.77,5,"PAVA","River East",12,288690,4915868,NA,"Swab",0,"2XZX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.22,15.39,1
"459","FX0676N1_20","5/13/20","22:00","5/13/20 22:00","5/18/20",16:30:00,NA,"5/18/20",16:30:00,"5/18/20",4.77,5,"PAVA","River East",12,288690,4915868,NA,"Swab",0,"2XZX2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.22,15.39,1
"460","FX0676N1_20","5/13/20","22:00","5/13/20 22:00","5/18/20",16:30:00,NA,"5/18/20",16:30:00,"5/18/20",4.77,5,"PAVA","River East",12,288690,4915868,NA,"Swab",0,"2XZX7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.22,15.39,1
"461","FX0676N1_20","5/13/20","22:00","5/13/20 22:00","5/18/20",16:30:00,NA,"5/18/20",16:30:00,"5/18/20",4.77,5,"PAVA","River East",12,288690,4915868,NA,"Swab",0,"2XZX8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.22,15.39,1
"462","FX0676N1_20","5/13/20","22:00","5/13/20 22:00","5/18/20",16:30:00,NA,"5/18/20",16:30:00,"5/18/20",4.77,5,"PAVA","River East",12,288690,4915868,NA,"Swab",0,"2XZXD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.22,15.39,1
"463","FX0676N1_20","5/13/20","22:00","5/13/20 22:00","5/18/20",16:30:00,NA,"5/18/20",16:30:00,"5/18/20",4.77,5,"PAVA","River East",12,288690,4915868,NA,"Swab",0,"2XZXG","Raven",10785,"Raven",10773,NA,NA,NA,NA,NA,NA,2,1,"Failed",0,8.22,15.39,1
"464","FX0677N1_21","5/5/21","12:00","5/5/21 12:00","5/11/21",11:53:00,NA,"5/11/21",12:00:00,"5/11/21",6,6,"PAVA","Donkey Hills",12,289525,4904822,NA,"Swab",0,"2WZVP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.53,16.9,0.05
"465","FX0677N1_21","5/5/21","12:00","5/5/21 12:00","5/11/21",11:53:00,NA,"5/11/21",12:00:00,"5/11/21",6,6,"PAVA","Donkey Hills",12,289525,4904822,NA,"Swab",0,"2WZW2",NA,NA,NA,NA,"Badger",1375,NA,NA,NA,NA,1,1,"Failed",0,8.53,16.9,0.05
"466","FX0677N1_21","5/5/21","12:00","5/5/21 12:00","5/11/21",11:53:00,NA,"5/11/21",12:00:00,"5/11/21",6,6,"PAVA","Donkey Hills",12,289525,4904822,NA,"Swab",0,"2WZW9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.53,16.9,0.05
"467","FX0677N1_21","5/5/21","12:00","5/5/21 12:00","5/11/21",11:53:00,NA,"5/11/21",12:00:00,"5/11/21",6,6,"PAVA","Donkey Hills",12,289525,4904822,NA,"Swab",0,"2WZWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.53,16.9,0.05
"468","FX0677N1_21","5/5/21","12:00","5/5/21 12:00","5/11/21",11:53:00,NA,"5/11/21",12:00:00,"5/11/21",6,6,"PAVA","Donkey Hills",12,289525,4904822,NA,"Swab",0,"2WZWX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.53,16.9,0.05
"469","FX0677N1_21","5/5/21","12:00","5/5/21 12:00","5/11/21",11:53:00,NA,"5/11/21",12:00:00,"5/11/21",6,6,"PAVA","Donkey Hills",12,289525,4904822,NA,"EggShells",0,"IZZVV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.53,16.9,0.05
"470","FX0677N1_21","5/5/21","12:00","5/5/21 12:00","5/11/21",11:53:00,NA,"5/11/21",12:00:00,"5/11/21",6,6,"PAVA","Donkey Hills",12,289525,4904822,NA,"EggShells",0,"IZZVZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.53,16.9,0.05
"471","FX0677N1_21","5/5/21","12:00","5/5/21 12:00","5/11/21",11:53:00,NA,"5/11/21",12:00:00,"5/11/21",6,6,"PAVA","Donkey Hills",12,289525,4904822,NA,"Swab",0,"JZZXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.53,16.9,0.05
"472","FX0677N1_21","5/5/21","12:00","5/5/21 12:00","5/11/21",11:53:00,NA,"5/11/21",12:00:00,"5/11/21",6,6,"PAVA","Donkey Hills",12,289525,4904822,NA,"Swab",0,"JZZXV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.53,16.9,0.05
"473","FX0677N1_21","5/5/21","12:00","5/5/21 12:00","5/11/21",11:53:00,NA,"5/11/21",12:00:00,"5/11/21",6,6,"PAVA","Donkey Hills",12,289525,4904822,NA,"Swab",0,"JZZY5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,8.53,16.9,0.05
"474","FX0678N1_20","5/4/20","22:00","5/4/20 22:00","5/8/20",21:00:00,NA,"5/8/20",21:00:00,"5/8/20",3.96,4,"PAVA","Pines",12,278779,4917738,NA,"Swab",0,"2OZYA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,5.5,12.61,-1.61
"475","FX0678N1_20","5/4/20","22:00","5/4/20 22:00","5/8/20",21:00:00,NA,"5/8/20",21:00:00,"5/8/20",3.96,4,"PAVA","Pines",12,278779,4917738,NA,"Swab",0,"2OZYY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,5.5,12.61,-1.61
"476","FX0678N1_20","5/4/20","22:00","5/4/20 22:00","5/8/20",21:00:00,NA,"5/8/20",21:00:00,"5/8/20",3.96,4,"PAVA","Pines",12,278779,4917738,NA,"EggShells",0,"2SZXL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,5.5,12.61,-1.61
"477","FX0678N1_20","5/4/20","22:00","5/4/20 22:00","5/8/20",21:00:00,NA,"5/8/20",21:00:00,"5/8/20",3.96,4,"PAVA","Pines",12,278779,4917738,NA,"EggShells",4,"2SZXM",NA,NA,NA,NA,"Coyote",1017,"Coyote",1016,NA,NA,2,1,"Failed",0,5.5,12.61,-1.61
"478","FX0678N1_20","5/4/20","22:00","5/4/20 22:00","5/8/20",21:00:00,NA,"5/8/20",21:00:00,"5/8/20",3.96,4,"PAVA","Pines",12,278779,4917738,NA,"EggShells",1,"2SZXR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,5.5,12.61,-1.61
"479","FX0678N1_20","5/4/20","22:00","5/4/20 22:00","5/8/20",21:00:00,NA,"5/8/20",21:00:00,"5/8/20",3.96,4,"PAVA","Pines",12,278779,4917738,NA,"EggShells",4,"2SZXT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,5.5,12.61,-1.61
"480","FX0678N1_20","5/4/20","22:00","5/4/20 22:00","5/8/20",21:00:00,NA,"5/8/20",21:00:00,"5/8/20",3.96,4,"PAVA","Pines",12,278779,4917738,NA,"Swab",0,"2YZV3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,5.5,12.61,-1.61
